id,name,category,categories,description,retailPrice,currency,clinicUsePrice,b2bPrice,price,shippingRate,image,images,badge,requiresConsult,consultProgramId,active,sortOrder,subStore,notificationEmails,shipStationEnabled,shipStationSku,shipStationIntegration,easyShipEnabled,easyShipSku,easyShipIntegration,netSuiteEnabled,netSuiteItemId,netSuiteIntegration
vyta-hcg-10000-iu-vial,Vyta- HCG 10000 IU (Single Vial),Peptides,Peptides,Single Vial,260.00,CAD,,,CA$260.00,,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/HCG%2010000%20IU.jpg,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/HCG%2010000%20IU.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,hcg-10000-iu-vial,puramass,,,
vyta-kisspeptin10-10mg-case,Vyta- KissPeptin10 10mg (Case),Peptides,Peptides,Case,900.00,CAD,,,CA$900.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/KissPeptin-10%2010mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/KissPeptin-10%2010mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,kisspeptin10-10mg-case,puramass,,,
vyta-kisspeptin10-10mg-vial,Vyta- KissPeptin10 10mg (Single Vial),Peptides,Peptides,Single Vial,90.00,CAD,,,CA$90.00,,https://puramass.com/images/products/KissPeptin 10mg.jpg,https://puramass.com/images/products/KissPeptin 10mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,kisspeptin10-10mg-vial,puramass,,,
vyta-hgh-191aa-24-iu-case,Vyta- HGH 191AA 24 IU (Case),Peptides,Peptides,Case,1500.00,CAD,,,CA$1500.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/HGH%20191AA%20(Somatropin)%2024%20IU.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/HGH%20191AA%20(Somatropin)%2024%20IU.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,hgh-191aa-24-iu-case,puramass,,,
vyta-hgh-191aa-24-iu-vial,Vyta- HGH 191AA 24 IU (Single Vial),Peptides,Peptides,Single Vial,150.00,CAD,,,CA$150.00,,https://puramass.com/images/products/HGH 191AA (Somatropin) 24IU.jpg,https://puramass.com/images/products/HGH 191AA (Somatropin) 24IU.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,hgh-191aa-24-iu-vial,puramass,,,
vyta-vitamin-c-case,Vyta- Vitamin C (Case),Peptides,Peptides,Case,300.00,CAD,,,CA$300.00,,,,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,vitamin-c-case,puramass,,,
vyta-vitamin-c-vial,Vyta- Vitamin C (Single Vial),Peptides,Peptides,Single Vial,30.00,CAD,,,CA$30.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Vitamin%20C.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Vitamin%20C.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,vitamin-c-vial,puramass,,,
vyta-thymosin-alpha1-5mg-case,Vyta- Thymosin (Alpha1) 5mg (Case),Peptides,Peptides,Case,450.00,CAD,,,CA$450.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Thymosin%20Alpha-1%205mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Thymosin%20Alpha-1%205mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,thymosin-alpha1-5mg-case,puramass,,,
vyta-thymosin-alpha1-5mg-vial,Vyta- Thymosin (Alpha1) 5mg (Single Vial),Peptides,Peptides,Single Vial,45.00,CAD,,,CA$45.00,,https://puramass.com/images/products/Thymosin Alpha-1 5mg.jpg,https://puramass.com/images/products/Thymosin Alpha-1 5mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,thymosin-alpha1-5mg-vial,puramass,,,
vyta-epit-50mg-case,Vyta- Epit 50mg (Case),Peptides,Peptides,Case,2950.00,CAD,,,CA$2950.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Epithalon%2050mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Epithalon%2050mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,epit-50mg-case,puramass,,,
vyta-epit-50mg-vial,Vyta- Epit 50mg (Single Vial),Peptides,Peptides,Single Vial,295.00,CAD,,,CA$295.00,,https://puramass.com/images/products/Epithalon 40mg.jpg,https://puramass.com/images/products/Epithalon 40mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,epit-50mg-vial,puramass,,,
vyta-pinelon-10mg-case,Vyta- Pinelon 10mg (Case),Peptides,Peptides,Case,2000.00,CAD,,,CA$2000.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Pinealon%2010mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Pinealon%2010mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,pinelon-10mg-case,puramass,,,
vyta-pinelon-10mg-vial,Vyta- Pinelon 10mg (Single Vial),Peptides,Peptides,Single Vial,200.00,CAD,,,CA$200.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Pinealon%2010mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Pinealon%2010mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,pinelon-10mg-vial,puramass,,,
vyta-glp-3-20mg-pen-case,Vyta- GLP-3 20mg Pen (Case),Peptides,Peptides,Case,3990.00,CAD,,,CA$3990.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/RT20.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/RT20.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,glp-3-20mg-pen-case,puramass,,,
vyta-glp-3-20mg-pen-vial,Vyta- GLP-3 20mg Pen (Single Vial),Peptides,Peptides,Single Vial,399.00,CAD,,,CA$399.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/RT20.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/RT20.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,glp-3-20mg-pen-vial,puramass,,,
vyta-acetic-acid-water-case,Vyta- Acetic Acid Water (Case),Peptides,Peptides,Case,400.00,CAD,,,CA$400.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784124366292-k9wl3z.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784124366292-k9wl3z.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,acetic-acid-water-case,puramass,,,
vyta-acetic-acid-water-vial,Vyta- Acetic Acid Water (Single Vial),Peptides,Peptides,Single Vial,40.00,CAD,,,CA$40.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784123822935-p49gf.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784123822935-p49gf.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,acetic-acid-water-vial,puramass,,,
vyta-tb500-5mg-case,Vyta- TB500 5mg (Case),Peptides,Peptides,Case,650.00,CAD,,,CA$650.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/TB500%205mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/TB500%205mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,tb500-5mg-case,puramass,,,
vyta-tb500-5mg-vial,Vyta- TB500 5mg (Single Vial),Peptides,Peptides,Single Vial,65.00,CAD,,,CA$65.00,,https://puramass.com/images/products/TB-500 5mg.jpg,https://puramass.com/images/products/TB-500 5mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,tb500-5mg-vial,puramass,,,
vyta-hcg-5000-iu-case,Vyta- HCG 5000 IU (Case),Peptides,Peptides,Case,650.00,CAD,,,CA$650.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/HCG%205000%20IU.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/HCG%205000%20IU.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,hcg-5000-iu-case,puramass,,,
vyta-hcg-5000-iu-vial,Vyta- HCG 5000 IU (Single Vial),Peptides,Peptides,Single Vial,65.00,CAD,,,CA$65.00,,https://puramass.com/images/products/HCG 5000 IU.jpg,https://puramass.com/images/products/HCG 5000 IU.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,hcg-5000-iu-vial,puramass,,,
vyta-mt2-10mg-case,Vyta- MT2 10mg (Case),Peptides,Peptides,Case,500.00,CAD,,,CA$500.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/MT-2%2010mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/MT-2%2010mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,mt2-10mg-case,puramass,,,
vyta-mt2-10mg-vial,Vyta- MT2 10mg (Single Vial),Peptides,Peptides,Single Vial,50.00,CAD,,,CA$50.00,,https://puramass.com/images/products/MT-2 10mg.jpg,https://puramass.com/images/products/MT-2 10mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,mt2-10mg-vial,puramass,,,
vyta-5amino-1mq-5mg-case,Vyta- 5Amino(1MQ) 5mg (Case),Peptides,Peptides,Case,550.00,CAD,,,CA$550.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/5-Amino-1MQ%205mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/5-Amino-1MQ%205mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,5amino-1mq-5mg-case,puramass,,,
vyta-5amino-1mq-5mg-vial,Vyta- 5Amino(1MQ) 5mg (Single Vial),Peptides,Peptides,Single Vial,55.00,CAD,,,CA$55.00,,https://puramass.com/images/products/5-Amino-1mq 5 MG.jpg,https://puramass.com/images/products/5-Amino-1mq 5 MG.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,5amino-1mq-5mg-vial,puramass,,,
vyta-ss31-10mg-case,Vyta- SS31 10mg (Case),Peptides,Peptides,Case,750.00,CAD,,,CA$750.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/SS-31%2010mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/SS-31%2010mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ss31-10mg-case,puramass,,,
vyta-ss31-10mg-vial,Vyta- SS31 10mg (Single Vial),Peptides,Peptides,Single Vial,75.00,CAD,,,CA$75.00,,https://puramass.com/images/products/SS-31 10mg.jpg,https://puramass.com/images/products/SS-31 10mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ss31-10mg-vial,puramass,,,
vyta-ahk-cu-100mg-case,Vyta- AHK Cu 100mg (Case),Peptides,Peptides,Case,1000.00,CAD,,,CA$1000.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/AHK-Cu%20100mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/AHK-Cu%20100mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ahk-cu-100mg-case,puramass,,,
vyta-ahk-cu-100mg-vial,Vyta- AHK Cu 100mg (Single Vial),Peptides,Peptides,Single Vial,100.00,CAD,,,CA$100.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads/AHK-Cu%20100mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads/AHK-Cu%20100mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ahk-cu-100mg-vial,puramass,,,
vyta-hcg-2000-iu-case,Vyta- HCG 2000 IU (Case),Peptides,Peptides,Case,1000.00,CAD,,,CA$1000.00,,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/product-boxes/HCG%202000%20IU.png,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/product-boxes/HCG%202000%20IU.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,hcg-2000-iu-case,puramass,,,
vyta-hcg-2000-iu-vial,Vyta- HCG 2000 IU (Single Vial),Peptides,Peptides,Single Vial,100.00,CAD,,,CA$100.00,,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/HCG%202000%20I.jpg,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/HCG%202000%20I.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,hcg-2000-iu-vial,puramass,,,
vyta-cjc-1295-without-dac-10mg-case,Vyta- CJC 1295 without DAC 10mg (Case),Peptides,Peptides,Case,1200.00,CAD,,,CA$1200.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/CJC-1295%20without%20DAC%2010mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/CJC-1295%20without%20DAC%2010mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,cjc-1295-without-dac-10mg-case,puramass,,,
vyta-cjc-1295-without-dac-10mg-vial,Vyta- CJC 1295 without DAC 10mg (Single Vial),Peptides,Peptides,Single Vial,120.00,CAD,,,CA$120.00,,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/CJC-1295%20without%20DAC%2010mg.jpg,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/CJC-1295%20without%20DAC%2010mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,cjc-1295-without-dac-10mg-vial,puramass,,,
vyta-tirz-60mg-case,Vyta- Tirz 60mg (Case),Peptides,Peptides,Case,0.00,CAD,,,CA$0.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784124291061-qb1dng.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784124291061-qb1dng.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,tirz-60mg-case,puramass,,,
vyta-tirz-60mg-vial,Vyta- Tirz 60mg (Single Vial),Peptides,Peptides,Single Vial,0.00,CAD,,,CA$0.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784123726734-85j57s.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784123726734-85j57s.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,tirz-60mg-vial,puramass,,,
vyta-oxytocin-acetate-10mg-case,Vyta- Oxytocin Acetate 10mg (Case),Peptides,Peptides,Case,1120.00,CAD,,,CA$1120.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784124264001-olfzwg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784124264001-olfzwg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,oxytocin-acetate-10mg-case,puramass,,,
vyta-oxytocin-acetate-10mg-vial,Vyta- Oxytocin Acetate 10mg (Single Vial),Peptides,Peptides,Single Vial,112.00,CAD,,,CA$112.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784123679825-05vywj.jpg,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784123679825-05vywj.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,oxytocin-acetate-10mg-vial,puramass,,,
vyta-ipam-5mg-case,Vyta- IPAM 5mg (Case),Peptides,Peptides,Case,500.00,CAD,,,CA$500.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Ipamorelin%205mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Ipamorelin%205mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ipam-5mg-case,puramass,,,
vyta-ipam-5mg-vial,Vyta- IPAM 5mg (Single Vial),Peptides,Peptides,Single Vial,50.00,CAD,,,CA$50.00,,https://puramass.com/images/products/Ipamorelin 5mg.jpg,https://puramass.com/images/products/Ipamorelin 5mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ipam-5mg-vial,puramass,,,
vyta-bacteriostatic-water-3ml-case,Vyta- Bacteriostatic Water 3mL (Case),Peptides,Peptides,Case,100.00,CAD,,,CA$100.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Bacteriostatic%20Water%203mL.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Bacteriostatic%20Water%203mL.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,bacteriostatic-water-3ml-case,puramass,,,
vyta-bacteriostatic-water-3ml-vial,Vyta- Bacteriostatic Water 3mL (Single Vial),Peptides,Peptides,Single Vial,10.00,CAD,,,CA$10.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Bacteriostatic%20Water%203ml.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Bacteriostatic%20Water%203ml.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,bacteriostatic-water-3ml-vial,puramass,,,
vyta-epit-40mg-case,Vyta- Epit 40mg (Case),Peptides,Peptides,Case,2500.00,CAD,,,CA$2500.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Epithalon%2040mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Epithalon%2040mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,epit-40mg-case,puramass,,,
vyta-epit-40mg-vial,Vyta- Epit 40mg (Single Vial),Peptides,Peptides,Single Vial,250.00,CAD,,,CA$250.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Epithalon%2040mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Epithalon%2040mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,epit-40mg-vial,puramass,,,
vyta-oxytocin-acetate-2mg-case,Vyta- Oxytocin Acetate 2mg (Case),Peptides,Peptides,Case,700.00,CAD,,,CA$700.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Oxytocin%20Acetate%202mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Oxytocin%20Acetate%202mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,oxytocin-acetate-2mg-case,puramass,,,
vyta-oxytocin-acetate-2mg-vial,Vyta- Oxytocin Acetate 2mg (Single Vial),Peptides,Peptides,Single Vial,70.00,CAD,,,CA$70.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads/Oxytocin%20Acetate%202mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads/Oxytocin%20Acetate%202mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,oxytocin-acetate-2mg-vial,puramass,,,
vyta-dermorphin-5mg-case,Vyta- Dermorphin 5mg (Case),Peptides,Peptides,Case,1000.00,CAD,,,CA$1000.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784124351779-lt27z.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784124351779-lt27z.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,dermorphin-5mg-case,puramass,,,
vyta-dermorphin-5mg-vial,Vyta- Dermorphin 5mg (Single Vial),Peptides,Peptides,Single Vial,100.00,CAD,,,CA$100.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784123804862-yafpas.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/products/1784123804862-yafpas.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,dermorphin-5mg-vial,puramass,,,
vyta-bacteriostatic-water-10ml-case,Vyta- Bacteriostatic Water 10mL (Case),Peptides,Peptides,Case,150.00,CAD,,,CA$150.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Bacteriostatic%20Water%2010mL.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Bacteriostatic%20Water%2010mL.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,bacteriostatic-water-10ml-case,puramass,,,
vyta-bacteriostatic-water-10ml-vial,Vyta- Bacteriostatic Water 10mL (Single Vial),Peptides,Peptides,Single Vial,15.00,CAD,,,CA$15.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Bacteriostatic%20Water%2010ML.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Bacteriostatic%20Water%2010ML.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,bacteriostatic-water-10ml-vial,puramass,,,
vyta-oxytocin-acetate-5mg-case,Vyta- Oxytocin Acetate 5mg (Case),Peptides,Peptides,Case,1000.00,CAD,,,CA$1000.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Oxytocin%20Acetate%205mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Oxytocin%20Acetate%205mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,oxytocin-acetate-5mg-case,puramass,,,
vyta-oxytocin-acetate-5mg-vial,Vyta- Oxytocin Acetate 5mg (Single Vial),Peptides,Peptides,Single Vial,100.00,CAD,,,CA$100.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Oxytocin%20Acetate%205mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Oxytocin%20Acetate%205mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,oxytocin-acetate-5mg-vial,puramass,,,
vyta-adamax-5mg-case,Vyta- Adamax 5mg (Case),Peptides,Peptides,Case,4000.00,CAD,,,CA$4000.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Adamax%205mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Adamax%205mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,adamax-5mg-case,puramass,,,
vyta-adamax-5mg-vial,Vyta- Adamax 5mg (Single Vial),Peptides,Peptides,Single Vial,400.00,CAD,,,CA$400.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Adamax%205mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Adamax%205mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,adamax-5mg-vial,puramass,,,
vyta-aicar-50mg-case,Vyta- Aicar 50mg (Case),Peptides,Peptides,Case,490.00,CAD,,,CA$490.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Aicar%2050mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Aicar%2050mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,aicar-50mg-case,puramass,,,
vyta-aicar-50mg-vial,Vyta- Aicar 50mg (Single Vial),Peptides,Peptides,Single Vial,65.00,CAD,,,CA$65.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Aicar%2050mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Aicar%2050mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,aicar-50mg-vial,puramass,,,
vyta-cerebrolysin-60mg-case,Vyta- Cerebrolysin 60mg (Case),Peptides,Peptides,Case,1200.00,CAD,,,CA$1200.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Cerebrolysin%2060mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/Cerebrolysin%2060mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,cerebrolysin-60mg-case,puramass,,,
vyta-cerebrolysin-60mg-vial,Vyta- Cerebrolysin 60mg (Single Vial),Peptides,Peptides,Single Vial,120.00,CAD,,,CA$120.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Cerebrolysin%2060mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads-2/Cerebrolysin%2060mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,cerebrolysin-60mg-vial,puramass,,,
vyta-pnc-10mg-case,Vyta- PNC 10mg (Case),Peptides,Peptides,Case,500.00,CAD,,,CA$500.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/PNC%2010mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/PNC%2010mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,pnc-10mg-case,puramass,,,
